u_id,assoc,sport
238661,NCAA,MBB
238661,NCAA,WBB
238661,NCAA,MBA
238661,NCAA,MTR
238661,NCAA,WTR
238980,NCAA,MFB
238980,NCAA,MBB
238980,NCAA,WBB
238980,NCAA,MBA
238980,NCAA,MTR
238980,NCAA,WTR
239017,NCAA,MFB
239017,NCAA,MBB
239017,NCAA,WBB
239017,NCAA,MBA
239017,NCAA,MTR
239017,NCAA,WTR
239071,NCAA,MBB
239071,NCAA,WBB
239071,NCAA,MBA
239071,NCAA,MTR
239071,NCAA,WTR
239080,NCAA,MBB
239080,NCAA,WBB
239080,NCAA,MBA
239080,NCAA,MTR
239080,NCAA,WTR
239105,NCAA,MBB
239105,NCAA,WBB
239105,NCAA,MTR
239105,NCAA,WTR
239318,NCAA,MBB
239318,NCAA,WBB
239318,NCAA,MBA
239318,NCAA,MTR
239318,NCAA,WTR
239390,NCAA,MBB
239390,NCAA,WBB
239390,NCAA,MTR
239390,NCAA,WTR
239512,NCAA,MBB
239512,NCAA,WBB
239512,NCAA,MBA
239512,NCAA,MTR
239512,NCAA,WTR
239628,NCAA,MFB
239628,NCAA,MBB
239628,NCAA,WBB
239628,NCAA,MBA
239628,NCAA,MTR
239628,NCAA,WTR
239716,NCAA,MFB
239716,NCAA,MBB
239716,NCAA,WBB
239716,NCAA,MBA
239716,NCAA,MTR
239716,NCAA,WTR
240107,NAIA,MBB
240107,NAIA,WBB
240107,NAIA,MBA
240107,NAIA,MTR
240107,NAIA,WTR
240189,NCAA,MFB
240189,NCAA,MBB
240189,NCAA,WBB
240189,NCAA,MBA
240189,NCAA,MTR
240189,NCAA,WTR
240268,NCAA,MFB
240268,NCAA,MBB
240268,NCAA,WBB
240268,NCAA,MBA
240268,NCAA,MTR
240268,NCAA,WTR
240277,NCAA,MBB
240277,NCAA,WBB
240277,NCAA,MTR
240277,NCAA,WTR
240329,NCAA,MFB
240329,NCAA,MBB
240329,NCAA,WBB
240329,NCAA,MBA
240329,NCAA,MTR
240329,NCAA,WTR
240338,NCAA,MFB
240338,NCAA,MBB
240338,NCAA,WBB
240338,NCAA,MBA
240338,NCAA,MTR
240338,NCAA,WTR
240365,NCAA,MFB
240365,NCAA,MBB
240365,NCAA,WBB
240365,NCAA,MBA
240365,NCAA,MTR
240365,NCAA,WTR
240374,NCAA,MBB
240374,NCAA,WBB
240374,NCAA,MBA
240374,NCAA,MTR
240374,NCAA,WTR
240417,NCAA,MFB
240417,NCAA,MBB
240417,NCAA,WBB
240417,NCAA,MBA
240417,NCAA,MTR
240417,NCAA,WTR
240426,NCAA,MBB
240426,NCAA,WBB
240426,NCAA,MBA
240426,NCAA,MTR
240426,NCAA,WTR
240444,NCAA,MFB
240444,NCAA,MBB
240444,NCAA,WBB
240444,NCAA,MTR
240444,NCAA,WTR
240453,NCAA,MBB
240453,NCAA,WBB
240453,NCAA,MBA
240453,NCAA,MTR
240453,NCAA,WTR
240462,NCAA,MFB
240462,NCAA,MBB
240462,NCAA,WBB
240462,NCAA,MBA
240462,NCAA,MTR
240462,NCAA,WTR
240471,NCAA,MFB
240471,NCAA,MBB
240471,NCAA,WBB
240471,NCAA,MBA
240471,NCAA,MTR
240471,NCAA,WTR
240480,NCAA,MFB
240480,NCAA,MBB
240480,NCAA,WBB
240480,NCAA,MBA
240480,NCAA,MTR
240480,NCAA,WTR
240727,NCAA,MFB
240727,NCAA,MBB
240727,NCAA,WBB
240727,NCAA,MTR
240727,NCAA,WTR
243133,NCAA,MBB
243133,NCAA,WBB
243133,NCAA,MTR
243133,NCAA,WTR
243197,NCAA,MBB
243197,NCAA,WBB
243197,NCAA,MTR
243197,NCAA,WTR
243221,NCAA,MBB
243221,NCAA,WBB
243221,NCAA,MTR
243221,NCAA,WTR
243665,NAIA,MBB
243665,NAIA,WBB
243744,NCAA,MFB
243744,NCAA,MBB
243744,NCAA,WBB
243744,NCAA,MBA
243744,NCAA,MTR
243744,NCAA,WTR
243780,NCAA,MFB
243780,NCAA,MBB
243780,NCAA,WBB
243780,NCAA,MBA
243780,NCAA,MTR
243780,NCAA,WTR
245953,NAIA,MBB
245953,NAIA,WBB
245953,NAIA,MBA
366252,NCAA,MBB
366252,NCAA,WBB
366252,NCAA,MBA
366252,NCAA,MTR
366252,NCAA,WTR
366711,NCAA,MBB
366711,NCAA,WBB
366711,NCAA,MBA
366711,NCAA,MTR
366711,NCAA,WTR
399911,NAIA,MTR
399911,NAIA,WTR
408844,NAIA,MBB
408844,NAIA,WBB
408844,NAIA,MBA
408844,NAIA,MTR
408844,NAIA,WTR
409698,NCAA,MBB
409698,NCAA,WBB
409698,NCAA,MBA
409698,NCAA,MTR
409698,NCAA,WTR
433660,NCAA,MBB
433660,NCAA,WBB
433660,NCAA,MBA
433660,NCAA,MTR
433660,NCAA,WTR
442930,NAIA,MBB
442930,NAIA,WBB
442930,NAIA,MBA
442930,NAIA,MTR
442930,NAIA,WTR
445188,NAIA,MBB
445188,NAIA,WBB
445188,NAIA,MTR
445188,NAIA,WTR
446048,NAIA,MFB
446048,NAIA,MBB
446048,NAIA,WBB
446048,NAIA,MBA
446048,NAIA,MTR
446048,NAIA,WTR
447689,NAIA,MBA
455770,NAIA,MBA
455770,NAIA,MTR
455770,NAIA,WTR
461795,NAIA,MFB
461795,NAIA,MBB
461795,NAIA,WBB
461795,NAIA,MTR
461795,NAIA,WTR
464226,NAIA,MFB
464226,NAIA,MBB
464226,NAIA,WBB
464226,NAIA,MBA
464226,NAIA,MTR
464226,NAIA,WTR
480198,NAIA,MBB
480198,NAIA,WBB
482149,NCAA,MBB
482149,NCAA,WBB
482149,NCAA,MBA
482149,NCAA,MTR
482149,NCAA,WTR
482158,NAIA,MBB
482158,NAIA,WBB
482158,NAIA,MBA
482158,NAIA,MTR
482158,NAIA,WTR
482680,NCAA,MBB
482680,NCAA,WBB
482680,NCAA,MBA
482680,NCAA,MTR
482680,NCAA,WTR
482705,NCAA,MBB
482705,NCAA,WBB
482705,NCAA,MBA
482705,NCAA,MTR
482705,NCAA,WTR
483124,NCAA,MFB
483124,NCAA,MBB
483124,NCAA,WBB
483124,NCAA,MBA
483124,NCAA,MTR
483124,NCAA,WTR
484473,NCAA,MFB
484473,NCAA,MBB
484473,NCAA,WBB
484473,NCAA,MBA
484473,NCAA,MTR
484473,NCAA,WTR
484905,NAIA,MBB
484905,NAIA,WBB
484905,NAIA,MTR
484905,NAIA,WTR
486840,NCAA,MFB
486840,NCAA,MBB
486840,NCAA,WBB
486840,NCAA,MBA
486840,NCAA,MTR
486840,NCAA,WTR
486901,NAIA,MBB
486901,NAIA,WBB
486901,NAIA,MBA
486901,NAIA,MTR
486901,NAIA,WTR
487524,NCAA,MFB
487524,NCAA,MBB
487524,NCAA,WBB
487524,NCAA,MBA
487524,NCAA,MTR
487524,NCAA,WTR
488785,NAIA,MBB
488785,NAIA,WBB
488785,NAIA,MBA
490133,NAIA,MBB
490133,NAIA,WBB
490133,NAIA,MBA
490133,NAIA,MTR
490133,NAIA,WTR
490805,NCAA,MBB
490805,NCAA,WBB
490805,NCAA,MBA
490805,NCAA,MTR
490805,NCAA,WTR
497037,NCAA,MFB
497037,NCAA,MBB
497037,NCAA,WBB
497037,NCAA,MBA
497037,NCAA,MTR
497037,NCAA,WTR
498562,NCAA,MFB
498562,NCAA,MBB
498562,NCAA,WBB
498562,NCAA,MBA
498562,NCAA,MTR
498562,NCAA,WTR
498571,NCAA,MFB
498571,NCAA,MBB
498571,NCAA,WBB
498571,NCAA,MBA
498571,NCAA,MTR
498571,NCAA,WTR
